"","matrix.unlist.titan0.."
"2139","0"
"2140","0"
"2141","0"
"2142","0"
"2143","0"
"2144","0"
"2145","0"
"2146","0"
"2147","0"
"2148","0"
"2149","0"
"2150","0"
"2151","0"
"2152","0"
"2153","0"
"2154","0"
"2155","0"
"2156","1"
"2157","0"
"2158","0"
"2159","0"
"2160","0"
"2161","0"
"2162","1"
"2163","0"
"2164","0"
"2165","0"
"2166","0"
"2167","1"
"2168","1"
"2169","1"
"2170","0"
"2171","1"
"2172","0"
"2173","1"
"2174","0"
"2175","0"
"2176","0"
"2177","1"
"2178","1"
"2179","0"
"2180","0"
"2181","1"
"2182","0"
"2183","1"
"2184","0"
"2185","1"
"2186","0"
"2187","0"
"2188","0"
"2189","0"
"2190","0"
"2191","1"
"2192","1"
"2193","0"
"2194","0"
"2195","0"
"2196","0"
"2197","1"
"2198","1"
"2199","0"
"2200","1"
"2201","0"
"2202","0"
"2203","0"
"2204","0"
"2205","1"
"2206","1"
"2207","0"
"2208","0"
"2209","0"
"2210","1"
"2211","0"
"2212","0"
"2213","0"
"2214","0"
"2215","0"
"2216","1"
"2217","0"
"2218","0"
"2219","0"
"2220","1"
"2221","0"
"2222","0"
"2223","0"
"2224","1"
"2225","0"
"2226","0"
"2227","1"
"2228","1"
"2229","0"
"2230","0"
"2231","0"
"2232","0"
"2233","1"
"2234","1"
"2235","0"
"2236","0"
"2237","1"
"2238","0"
"2239","0"
"2240","0"
"2241","0"
"2242","0"
"2243","0"
"2244","0"
"2245","1"
"2246","1"
"2247","1"
"2248","0"
"2249","0"
"2250","0"
"2251","0"
"2252","1"
"2253","0"
"2254","0"
"2255","0"
"2256","1"
"2257","0"
"2258","1"
"2259","0"
"2260","1"
"2261","0"
"2262","0"
"2263","0"
"2264","1"
"2265","0"
"2266","0"
"2267","0"
"2268","0"
"2269","0"
"2270","0"
"2271","0"
"2272","0"
"2273","0"
"2274","0"
"2275","0"
"2276","0"
"2277","0"
"2278","0"
"2279","0"
"2280","0"
"2281","1"
"2282","0"
"2283","0"
"2284","0"
"2285","0"
"2286","0"
"2287","0"
"2288","0"
"2289","1"
"2290","0"
"2291","1"
"2292","1"
"2293","0"
"2294","0"
"2295","1"
"2296","1"
"2297","0"
"2298","0"
"2299","0"
"2300","0"
"2301","0"
"2302","1"
"2303","0"
"2304","1"
"2305","0"
"2306","0"
"2307","0"
"2308","1"
"2309","0"
"2310","1"
"2311","1"
"2312","1"
"2313","1"
"2314","1"
"2315","1"
"2316","0"
"2317","1"
"2318","1"
"2319","0"
"2320","0"
"2321","0"
"2322","0"
"2323","0"
"2324","0"
"2325","0"
"2326","0"
"2327","0"
"2328","1"
"2329","0"
"2330","0"
"2331","0"
"2332","0"
"2333","0"
"2334","1"
"2335","0"
"2336","1"
"2337","1"
"2338","0"
"2339","1"
"2340","0"
"2341","0"
"2342","0"
"2343","0"
"2344","1"
"2345","1"
"2346","1"
"2347","1"
"2348","1"
"2349","0"
"2350","1"
"2351","1"
"2352","0"
"2353","1"
"2354","1"
"2355","1"
"2356","0"
"2357","0"
"2358","1"
"2359","1"
"2360","1"
"2361","1"
"2362","0"
"2363","0"
"2364","0"
"2365","0"
"2366","0"
"2367","1"
"2368","1"
"2369","0"
"2370","0"
"2371","1"
"2372","1"
"2373","0"
"2374","0"
"2375","1"
"2376","0"
"2377","0"
"2378","1"
"2379","0"
"2380","0"
"2381","0"
"2382","1"
"2383","0"
"2384","0"
"2385","0"
"2386","0"
"2387","0"
"2388","1"
"2389","1"
"2390","1"
"2391","1"
"2392","1"
"2393","1"
"2394","0"
"2395","0"
"2396","0"
"2397","0"
"2398","0"
"2399","1"
"2400","0"
"2401","0"
"2402","0"
"2403","0"
"2404","0"
"2405","1"
"2406","0"
"2407","0"
"2408","0"
"2409","0"
"2410","0"
"2411","0"
"2412","0"
"2413","0"
"2414","0"
"2415","0"
"2416","0"
"2417","0"
"2418","0"
"2419","0"
"2420","0"
"2421","0"
"2422","0"
"2423","0"
"2424","0"
"2425","0"
"2426","0"
"2427","0"
"2428","0"
"2429","0"
"2430","0"
"2431","1"
"2432","1"
"2433","1"
"2434","1"
"2435","0"
"2436","0"
"2437","0"
"2438","0"
"2439","0"
"2440","0"
"2441","0"
"2442","1"
"2443","0"
"2444","0"
"2445","0"
"2446","0"
"2447","0"
"2448","0"
"2449","0"
"2450","0"
"2451","0"
"2452","0"
"2453","0"
"2454","0"
"2455","0"
"2456","0"
"2457","0"
"2458","0"
"2459","0"
"2460","1"
"2461","0"
"2462","0"
"2463","0"
"2464","0"
"2465","0"
"2466","0"
"2467","0"
"2468","0"
"2469","0"
"2470","1"
"2471","0"
"2472","0"
"2473","1"
"2474","0"
"2475","0"
"2476","0"
"2477","0"
"2478","0"
"2479","0"
"2480","0"
"2481","0"
"2482","0"
"2483","0"
"2484","0"
"2485","0"
"2486","0"
"2487","0"
"2488","0"
"2489","0"
"2490","0"
"2491","0"
"2492","0"
"2493","1"
"2494","0"
"2495","0"
"2496","0"
"2497","0"
"2498","1"
"2499","1"
"2500","1"
"2501","1"
"2502","0"
"2503","0"
"2504","0"
"2505","0"
"2506","0"
"2507","1"
"2508","0"
"2509","1"
"2510","0"
"2511","0"
"2512","0"
"2513","0"
"2514","0"
"2515","0"
"2516","1"
"2517","0"
"2518","0"
"2519","0"
"2520","0"
"2521","0"
"2522","0"
"2523","0"
"2524","0"
"2525","0"
"2526","0"
"2527","1"
"2528","0"
"2529","0"
"2530","0"
"2531","0"
"2532","0"
"2533","0"
"2534","1"
"2535","0"
"2536","0"
"2537","0"
"2538","0"
"2539","1"
"2540","0"
"2541","0"
"2542","0"
"2543","1"
"2544","1"
"2545","0"
"2546","0"
"2547","1"
"2548","0"
"2549","1"
"2550","0"
"2551","1"
"2552","0"
"2553","0"
"2554","0"
"2555","1"
"2556","0"
"2557","0"
"2558","1"
"2559","0"
"2560","0"
"2561","0"
"2562","0"
"2563","0"
"2564","0"
"2565","1"
"2566","0"
"2567","1"
"2568","1"
"2569","1"
"2570","0"
"2571","1"
"2572","1"
"2573","0"
"2574","0"
"2575","0"
"2576","0"
"2577","0"
"2578","0"
"2579","0"
"2580","0"
"2581","0"
"2582","0"
"2583","0"
"2584","0"
"2585","0"
"2586","0"
"2587","0"
"2588","1"
"2589","0"
"2590","0"
"2591","0"
"2592","0"
"2593","0"
"2594","0"
"2595","0"
"2596","0"
"2597","1"
"2598","0"
"2599","0"
"2600","0"
"2601","1"
"2602","0"
"2603","0"
"2604","0"
"2605","0"
"2606","0"
"2607","0"
"2608","0"
"2609","0"
"2610","0"
"2611","1"
"2612","0"
"2613","0"
"2614","0"
"2615","0"
"2616","0"
"2617","0"
"2618","0"
"2619","0"
"2620",NA
"2621","Allen, Miss. Elisabeth Walton"
"2622","Allison, Master. Hudson Trevor"
"2623","Allison, Miss. Helen Loraine"
"2624","Allison, Mr. Hudson Joshua Creighton"
"2625","Allison, Mrs. Hudson J C (Bessie Waldo Daniels)"
"2626","Anderson, Mr. Harry"
"2627","Andrews, Miss. Kornelia Theodosia"
"2628","Andrews, Mr. Thomas Jr"
"2629","Appleton, Mrs. Edward Dale (Charlotte Lamson)"
"2630","Artagaveytia, Mr. Ramon"
"2631","Astor, Col. John Jacob"
"2632","Astor, Mrs. John Jacob (Madeleine Talmadge Force)"
"2633","Aubart, Mme. Leontine Pauline"
"2634","Barber, Miss. Ellen ""Nellie"""
"2635","Barkworth, Mr. Algernon Henry Wilson"
"2636","Baumann, Mr. John D"
"2637","Baxter, Mr. Quigg Edmond"
"2638","Baxter, Mrs. James (Helene DeLaudeniere Chaput)"
"2639","Bazzani, Miss. Albina"
"2640","Beattie, Mr. Thomson"
"2641","Beckwith, Mr. Richard Leonard"
"2642","Beckwith, Mrs. Richard Leonard (Sallie Monypeny)"
"2643","Behr, Mr. Karl Howell"
"2644","Bidois, Miss. Rosalie"
"2645","Bird, Miss. Ellen"
"2646","Birnbaum, Mr. Jakob"
"2647","Bishop, Mr. Dickinson H"
"2648","Bishop, Mrs. Dickinson H (Helen Walton)"
"2649","Bissette, Miss. Amelia"
"2650","Bjornstrom-Steffansson, Mr. Mauritz Hakan"
"2651","Blackwell, Mr. Stephen Weart"
"2652","Blank, Mr. Henry"
"2653","Bonnell, Miss. Caroline"
"2654","Bonnell, Miss. Elizabeth"
"2655","Borebank, Mr. John James"
"2656","Bowen, Miss. Grace Scott"
"2657","Bowerman, Miss. Elsie Edith"
"2658","Bradley, Mr. George (""George Arthur Brayton"")"
"2659","Brady, Mr. John Bertram"
"2660","Brandeis, Mr. Emil"
"2661","Brewe, Dr. Arthur Jackson"
"2662","Brown, Mrs. James Joseph (Margaret Tobin)"
"2663","Brown, Mrs. John Murray (Caroline Lane Lamson)"
"2664","Bucknell, Mrs. William Robert (Emma Eliza Ward)"
"2665","Burns, Miss. Elizabeth Margaret"
"2666","Butt, Major. Archibald Willingham"
"2667","Cairns, Mr. Alexander"
"2668","Calderhead, Mr. Edward Pennington"
"2669","Candee, Mrs. Edward (Helen Churchill Hungerford)"
"2670","Cardeza, Mr. Thomas Drake Martinez"
"2671","Cardeza, Mrs. James Warburton Martinez (Charlotte Wardle Drake)"
"2672","Carlsson, Mr. Frans Olof"
"2673","Carrau, Mr. Francisco M"
"2674","Carrau, Mr. Jose Pedro"
"2675","Carter, Master. William Thornton II"
"2676","Carter, Miss. Lucile Polk"
"2677","Carter, Mr. William Ernest"
"2678","Carter, Mrs. William Ernest (Lucile Polk)"
"2679","Case, Mr. Howard Brown"
"2680","Cassebeer, Mrs. Henry Arthur Jr (Eleanor Genevieve Fosdick)"
"2681","Cavendish, Mr. Tyrell William"
"2682","Cavendish, Mrs. Tyrell William (Julia Florence Siegel)"
"2683","Chaffee, Mr. Herbert Fuller"
"2684","Chaffee, Mrs. Herbert Fuller (Carrie Constance Toogood)"
"2685","Chambers, Mr. Norman Campbell"
"2686","Chambers, Mrs. Norman Campbell (Bertha Griggs)"
"2687","Chaudanson, Miss. Victorine"
"2688","Cherry, Miss. Gladys"
"2689","Chevre, Mr. Paul Romaine"
"2690","Chibnall, Mrs. (Edith Martha Bowerman)"
"2691","Chisholm, Mr. Roderick Robert Crispin"
"2692","Clark, Mr. Walter Miller"
"2693","Clark, Mrs. Walter Miller (Virginia McDowell)"
"2694","Cleaver, Miss. Alice"
"2695","Clifford, Mr. George Quincy"
"2696","Colley, Mr. Edward Pomeroy"
"2697","Compton, Miss. Sara Rebecca"
"2698","Compton, Mr. Alexander Taylor Jr"
"2699","Compton, Mrs. Alexander Taylor (Mary Eliza Ingersoll)"
"2700","Cornell, Mrs. Robert Clifford (Malvina Helen Lamson)"
"2701","Crafton, Mr. John Bertram"
"2702","Crosby, Capt. Edward Gifford"
"2703","Crosby, Miss. Harriet R"
"2704","Crosby, Mrs. Edward Gifford (Catherine Elizabeth Halstead)"
"2705","Cumings, Mr. John Bradley"
"2706","Cumings, Mrs. John Bradley (Florence Briggs Thayer)"
"2707","Daly, Mr. Peter Denis "
"2708","Daniel, Mr. Robert Williams"
"2709","Daniels, Miss. Sarah"
"2710","Davidson, Mr. Thornton"
"2711","Davidson, Mrs. Thornton (Orian Hays)"
"2712","Dick, Mr. Albert Adrian"
"2713","Dick, Mrs. Albert Adrian (Vera Gillespie)"
"2714","Dodge, Dr. Washington"
"2715","Dodge, Master. Washington"
"2716","Dodge, Mrs. Washington (Ruth Vidaver)"
"2717","Douglas, Mr. Walter Donald"
"2718","Douglas, Mrs. Frederick Charles (Mary Helene Baxter)"
"2719","Douglas, Mrs. Walter Donald (Mahala Dutton)"
"2720","Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")"
"2721","Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")"
"2722","Dulles, Mr. William Crothers"
"2723","Earnshaw, Mrs. Boulton (Olive Potter)"
"2724","Endres, Miss. Caroline Louise"
"2725","Eustis, Miss. Elizabeth Mussey"
"2726","Evans, Miss. Edith Corse"
"2727","Farthing, Mr. John"
"2728","Flegenheim, Mrs. Alfred (Antoinette)"
"2729","Fleming, Miss. Margaret"
"2730","Flynn, Mr. John Irwin (""Irving"")"
"2731","Foreman, Mr. Benjamin Laventall"
"2732","Fortune, Miss. Alice Elizabeth"
"2733","Fortune, Miss. Ethel Flora"
"2734","Fortune, Miss. Mabel Helen"
"2735","Fortune, Mr. Charles Alexander"
"2736","Fortune, Mr. Mark"
"2737","Fortune, Mrs. Mark (Mary McDougald)"
"2738","Francatelli, Miss. Laura Mabel"
"2739","Franklin, Mr. Thomas Parham"
"2740","Frauenthal, Dr. Henry William"
"2741","Frauenthal, Mr. Isaac Gerald"
"2742","Frauenthal, Mrs. Henry William (Clara Heinsheimer)"
"2743","Frolicher, Miss. Hedwig Margaritha"
"2744","Frolicher-Stehli, Mr. Maxmillian"
"2745","Frolicher-Stehli, Mrs. Maxmillian (Margaretha Emerentia Stehli)"
"2746","Fry, Mr. Richard"
"2747","Futrelle, Mr. Jacques Heath"
"2748","Futrelle, Mrs. Jacques Heath (Lily May Peel)"
"2749","Gee, Mr. Arthur H"
"2750","Geiger, Miss. Amalie"
"2751","Gibson, Miss. Dorothy Winifred"
"2752","Gibson, Mrs. Leonard (Pauline C Boeson)"
"2753","Giglio, Mr. Victor"
"2754","Goldenberg, Mr. Samuel L"
"2755","Goldenberg, Mrs. Samuel L (Edwiga Grabowska)"
"2756","Goldschmidt, Mr. George B"
"2757","Gracie, Col. Archibald IV"
"2758","Graham, Miss. Margaret Edith"
"2759","Graham, Mr. George Edward"
"2760","Graham, Mrs. William Thompson (Edith Junkins)"
"2761","Greenfield, Mr. William Bertram"
"2762","Greenfield, Mrs. Leo David (Blanche Strouse)"
"2763","Guggenheim, Mr. Benjamin"
"2764","Harder, Mr. George Achilles"
"2765","Harder, Mrs. George Achilles (Dorothy Annan)"
"2766","Harper, Mr. Henry Sleeper"
"2767","Harper, Mrs. Henry Sleeper (Myna Haxtun)"
"2768","Harrington, Mr. Charles H"
"2769","Harris, Mr. Henry Birkhardt"
"2770","Harris, Mrs. Henry Birkhardt (Irene Wallach)"
"2771","Harrison, Mr. William"
"2772","Hassab, Mr. Hammad"
"2773","Hawksford, Mr. Walter James"
"2774","Hays, Miss. Margaret Bechstein"
"2775","Hays, Mr. Charles Melville"
"2776","Hays, Mrs. Charles Melville (Clara Jennings Gregg)"
"2777","Head, Mr. Christopher"
"2778","Hilliard, Mr. Herbert Henry"
"2779","Hipkins, Mr. William Edward"
"2780","Hippach, Miss. Jean Gertrude"
"2781","Hippach, Mrs. Louis Albert (Ida Sophia Fischer)"
"2782","Hogeboom, Mrs. John C (Anna Andrews)"
"2783","Holverson, Mr. Alexander Oskar"
"2784","Holverson, Mrs. Alexander Oskar (Mary Aline Towner)"
"2785","Homer, Mr. Harry (""Mr E Haven"")"
"2786","Hoyt, Mr. Frederick Maxfield"
"2787","Hoyt, Mr. William Fisher"
"2788","Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)"
"2789","Icard, Miss. Amelie"
"2790","Isham, Miss. Ann Elizabeth"
"2791","Ismay, Mr. Joseph Bruce"
"2792","Jones, Mr. Charles Cresson"
"2793","Julian, Mr. Henry Forbes"
"2794","Keeping, Mr. Edwin"
"2795","Kent, Mr. Edward Austin"
"2796","Kenyon, Mr. Frederick R"
"2797","Kenyon, Mrs. Frederick R (Marion)"
"2798","Kimball, Mr. Edwin Nelson Jr"
"2799","Kimball, Mrs. Edwin Nelson Jr (Gertrude Parsons)"
"2800","Klaber, Mr. Herman"
"2801","Kreuchen, Miss. Emilie"
"2802","Leader, Dr. Alice (Farnham)"
"2803","LeRoy, Miss. Bertha"
"2804","Lesurer, Mr. Gustave J"
"2805","Lewy, Mr. Ervin G"
"2806","Lindeberg-Lind, Mr. Erik Gustaf (""Mr Edward Lingrey"")"
"2807","Lindstrom, Mrs. Carl Johan (Sigrid Posse)"
"2808","Lines, Miss. Mary Conover"
"2809","Lines, Mrs. Ernest H (Elizabeth Lindsey James)"
"2810","Long, Mr. Milton Clyde"
"2811","Longley, Miss. Gretchen Fiske"
"2812","Loring, Mr. Joseph Holland"
"2813","Lurette, Miss. Elise"
"2814","Madill, Miss. Georgette Alexandra"
"2815","Maguire, Mr. John Edward"
"2816","Maioni, Miss. Roberta"
"2817","Marechal, Mr. Pierre"
"2818","Marvin, Mr. Daniel Warner"
"2819","Marvin, Mrs. Daniel Warner (Mary Graham Carmichael Farquarson)"
"2820","Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")"
"2821","McCaffry, Mr. Thomas Francis"
"2822","McCarthy, Mr. Timothy J"
"2823","McGough, Mr. James Robert"
"2824","Meyer, Mr. Edgar Joseph"
"2825","Meyer, Mrs. Edgar Joseph (Leila Saks)"
"2826","Millet, Mr. Francis Davis"
"2827","Minahan, Dr. William Edward"
"2828","Minahan, Miss. Daisy E"
"2829","Minahan, Mrs. William Edward (Lillian E Thorpe)"
"2830","Mock, Mr. Philipp Edmund"
"2831","Molson, Mr. Harry Markland"
"2832","Moore, Mr. Clarence Bloomfield"
"2833","Natsch, Mr. Charles H"
"2834","Newell, Miss. Madeleine"
"2835","Newell, Miss. Marjorie"
"2836","Newell, Mr. Arthur Webster"
"2837","Newsom, Miss. Helen Monypeny"
"2838","Nicholson, Mr. Arthur Ernest"
"2839","Oliva y Ocana, Dona. Fermina"
"2840","Omont, Mr. Alfred Fernand"
"2841","Ostby, Miss. Helene Ragnhild"
"2842","Ostby, Mr. Engelhart Cornelius"
"2843","Ovies y Rodriguez, Mr. Servando"
"2844","Parr, Mr. William Henry Marsh"
"2845","Partner, Mr. Austen"
"2846","Payne, Mr. Vivian Ponsonby"
"2847","Pears, Mr. Thomas Clinton"
"2848","Pears, Mrs. Thomas (Edith Wearne)"
"2849","Penasco y Castellana, Mr. Victor de Satode"
"2850","Penasco y Castellana, Mrs. Victor de Satode (Maria Josefa Perez de Soto y Vallejo)"
"2851","Perreault, Miss. Anne"
"2852","Peuchen, Major. Arthur Godfrey"
"2853","Porter, Mr. Walter Chamberlain"
"2854","Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)"
"2855","Reuchlin, Jonkheer. John George"
"2856","Rheims, Mr. George Alexander Lucien"
"2857","Ringhini, Mr. Sante"
"2858","Robbins, Mr. Victor"
"2859","Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)"
"2860","Roebling, Mr. Washington Augustus II"
"2861","Romaine, Mr. Charles Hallace (""Mr C Rolmane"")"
"2862","Rood, Mr. Hugh Roscoe"
"2863","Rosenbaum, Miss. Edith Louise"
"2864","Rosenshine, Mr. George (""Mr George Thorne"")"
"2865","Ross, Mr. John Hugo"
"2866","Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)"
"2867","Rothschild, Mr. Martin"
"2868","Rothschild, Mrs. Martin (Elizabeth L. Barrett)"
"2869","Rowe, Mr. Alfred G"
"2870","Ryerson, Master. John Borie"
"2871","Ryerson, Miss. Emily Borie"
"2872","Ryerson, Miss. Susan Parker ""Suzette"""
"2873","Ryerson, Mr. Arthur Larned"
"2874","Ryerson, Mrs. Arthur Larned (Emily Maria Borie)"
"2875","Saalfeld, Mr. Adolphe"
"2876","Sagesser, Mlle. Emma"
"2877","Salomon, Mr. Abraham L"
"2878","Schabert, Mrs. Paul (Emma Mock)"
"2879","Serepeca, Miss. Augusta"
"2880","Seward, Mr. Frederic Kimber"
"2881","Shutes, Miss. Elizabeth W"
"2882","Silverthorne, Mr. Spencer Victor"
"2883","Silvey, Mr. William Baird"
"2884","Silvey, Mrs. William Baird (Alice Munger)"
"2885","Simonius-Blumer, Col. Oberst Alfons"
"2886","Sloper, Mr. William Thompson"
"2887","Smart, Mr. John Montgomery"
"2888","Smith, Mr. James Clinch"
"2889","Smith, Mr. Lucien Philip"
"2890","Smith, Mr. Richard William"
"2891","Smith, Mrs. Lucien Philip (Mary Eloise Hughes)"
"2892","Snyder, Mr. John Pillsbury"
"2893","Snyder, Mrs. John Pillsbury (Nelle Stevenson)"
"2894","Spedden, Master. Robert Douglas"
"2895","Spedden, Mr. Frederic Oakley"
"2896","Spedden, Mrs. Frederic Oakley (Margaretta Corning Stone)"
"2897","Spencer, Mr. William Augustus"
"2898","Spencer, Mrs. William Augustus (Marie Eugenie)"
"2899","Stahelin-Maeglin, Dr. Max"
"2900","Stead, Mr. William Thomas"
"2901","Stengel, Mr. Charles Emil Henry"
"2902","Stengel, Mrs. Charles Emil Henry (Annie May Morris)"
"2903","Stephenson, Mrs. Walter Bertram (Martha Eustis)"
"2904","Stewart, Mr. Albert A"
"2905","Stone, Mrs. George Nelson (Martha Evelyn)"
"2906","Straus, Mr. Isidor"
"2907","Straus, Mrs. Isidor (Rosalie Ida Blun)"
"2908","Sutton, Mr. Frederick"
"2909","Swift, Mrs. Frederick Joel (Margaret Welles Barron)"
"2910","Taussig, Miss. Ruth"
"2911","Taussig, Mr. Emil"
"2912","Taussig, Mrs. Emil (Tillie Mandelbaum)"
"2913","Taylor, Mr. Elmer Zebley"
"2914","Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)"
"2915","Thayer, Mr. John Borland"
"2916","Thayer, Mr. John Borland Jr"
"2917","Thayer, Mrs. John Borland (Marian Longstreth Morris)"
"2918","Thorne, Mrs. Gertrude Maybelle"
"2919","Tucker, Mr. Gilbert Milligan Jr"
"2920","Uruchurtu, Don. Manuel E"
"2921","Van der hoef, Mr. Wyckoff"
"2922","Walker, Mr. William Anderson"
"2923","Ward, Miss. Anna"
"2924","Warren, Mr. Frank Manley"
"2925","Warren, Mrs. Frank Manley (Anna Sophia Atkinson)"
"2926","Weir, Col. John"
"2927","White, Mr. Percival Wayland"
"2928","White, Mr. Richard Frasar"
"2929","White, Mrs. John Stuart (Ella Holmes)"
"2930","Wick, Miss. Mary Natalie"
"2931","Wick, Mr. George Dennick"
"2932","Wick, Mrs. George Dennick (Mary Hitchcock)"
"2933","Widener, Mr. George Dunton"
"2934","Widener, Mr. Harry Elkins"
"2935","Widener, Mrs. George Dunton (Eleanor Elkins)"
"2936","Willard, Miss. Constance"
"2937","Williams, Mr. Charles Duane"
"2938","Williams, Mr. Richard Norris II"
"2939","Williams-Lambert, Mr. Fletcher Fellows"
"2940","Wilson, Miss. Helen Alice"
"2941","Woolner, Mr. Hugh"
"2942","Wright, Mr. George"
"2943","Young, Miss. Marie Grice"
"2944","Abelson, Mr. Samuel"
"2945","Abelson, Mrs. Samuel (Hannah Wizosky)"
"2946","Aldworth, Mr. Charles Augustus"
"2947","Andrew, Mr. Edgardo Samuel"
"2948","Andrew, Mr. Frank Thomas"
"2949","Angle, Mr. William A"
"2950","Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)"
"2951","Ashby, Mr. John"
"2952","Bailey, Mr. Percy Andrew"
"2953","Baimbrigge, Mr. Charles Robert"
"2954","Ball, Mrs. (Ada E Hall)"
"2955","Banfield, Mr. Frederick James"
"2956","Bateman, Rev. Robert James"
"2957","Beane, Mr. Edward"
"2958","Beane, Mrs. Edward (Ethel Clarke)"
"2959","Beauchamp, Mr. Henry James"
"2960","Becker, Master. Richard F"
"2961","Becker, Miss. Marion Louise"
"2962","Becker, Miss. Ruth Elizabeth"
"2963","Becker, Mrs. Allen Oliver (Nellie E Baumgardner)"
"2964","Beesley, Mr. Lawrence"
"2965","Bentham, Miss. Lilian W"
"2966","Berriman, Mr. William John"
"2967","Botsford, Mr. William Hull"
"2968","Bowenur, Mr. Solomon"
"2969","Bracken, Mr. James H"
"2970","Brown, Miss. Amelia ""Mildred"""
"2971","Brown, Miss. Edith Eileen"
"2972","Brown, Mr. Thomas William Solomon"
"2973","Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)"
"2974","Bryhl, Miss. Dagmar Jenny Ingeborg "
"2975","Bryhl, Mr. Kurt Arnold Gottfrid"
"2976","Buss, Miss. Kate"
"2977","Butler, Mr. Reginald Fenton"
"2978","Byles, Rev. Thomas Roussel Davids"
"2979","Bystrom, Mrs. (Karolina)"
"2980","Caldwell, Master. Alden Gates"
"2981","Caldwell, Mr. Albert Francis"
"2982","Caldwell, Mrs. Albert Francis (Sylvia Mae Harbaugh)"
"2983","Cameron, Miss. Clear Annie"
"2984","Campbell, Mr. William"
"2985","Carbines, Mr. William"
"2986","Carter, Mrs. Ernest Courtenay (Lilian Hughes)"
"2987","Carter, Rev. Ernest Courtenay"
"2988","Chapman, Mr. Charles Henry"
"2989","Chapman, Mr. John Henry"
"2990","Chapman, Mrs. John Henry (Sara Elizabeth Lawry)"
"2991","Christy, Miss. Julie Rachel"
"2992","Christy, Mrs. (Alice Frances)"
"2993","Clarke, Mr. Charles Valentine"
"2994","Clarke, Mrs. Charles V (Ada Maria Winfield)"
"2995","Coleridge, Mr. Reginald Charles"
"2996","Collander, Mr. Erik Gustaf"
"2997","Collett, Mr. Sidney C Stuart"
"2998","Collyer, Miss. Marjorie ""Lottie"""
"2999","Collyer, Mr. Harvey"
"3000","Collyer, Mrs. Harvey (Charlotte Annie Tate)"
"3001","Cook, Mrs. (Selena Rogers)"
"3002","Corbett, Mrs. Walter H (Irene Colvin)"
"3003","Corey, Mrs. Percy C (Mary Phyllis Elizabeth Miller)"
"3004","Cotterill, Mr. Henry ""Harry"""
"3005","Cunningham, Mr. Alfred Fleming"
"3006","Davies, Master. John Morgan Jr"
"3007","Davies, Mr. Charles Henry"
"3008","Davies, Mrs. John Morgan (Elizabeth Agnes Mary White) "
"3009","Davis, Miss. Mary"
"3010","de Brito, Mr. Jose Joaquim"
"3011","Deacon, Mr. Percy William"
"3012","del Carlo, Mr. Sebastiano"
"3013","del Carlo, Mrs. Sebastiano (Argenia Genovesi)"
"3014","Denbury, Mr. Herbert"
"3015","Dibden, Mr. William"
"3016","Doling, Miss. Elsie"
"3017","Doling, Mrs. John T (Ada Julia Bone)"
"3018","Downton, Mr. William James"
"3019","Drew, Master. Marshall Brines"
"3020","Drew, Mr. James Vivian"
"3021","Drew, Mrs. James Vivian (Lulu Thorne Christian)"
"3022","Duran y More, Miss. Asuncion"
"3023","Duran y More, Miss. Florentina"
"3024","Eitemiller, Mr. George Floyd"
"3025","Enander, Mr. Ingvar"
"3026","Fahlstrom, Mr. Arne Jonas"
"3027","Faunthorpe, Mr. Harry"
"3028","Faunthorpe, Mrs. Lizzie (Elizabeth Anne Wilkinson)"
"3029","Fillbrook, Mr. Joseph Charles"
"3030","Fox, Mr. Stanley Hubert"
"3031","Frost, Mr. Anthony Wood ""Archie"""
"3032","Funk, Miss. Annie Clemmer"
"3033","Fynney, Mr. Joseph J"
"3034","Gale, Mr. Harry"
"3035","Gale, Mr. Shadrach"
"3036","Garside, Miss. Ethel"
"3037","Gaskell, Mr. Alfred"
"3038","Gavey, Mr. Lawrence"
"3039","Gilbert, Mr. William"
"3040","Giles, Mr. Edgar"
"3041","Giles, Mr. Frederick Edward"
"3042","Giles, Mr. Ralph"
"3043","Gill, Mr. John William"
"3044","Gillespie, Mr. William Henry"
"3045","Givard, Mr. Hans Kristensen"
"3046","Greenberg, Mr. Samuel"
"3047","Hale, Mr. Reginald"
"3048","Hamalainen, Master. Viljo"
"3049","Hamalainen, Mrs. William (Anna)"
"3050","Harbeck, Mr. William H"
